"game_date","game_number","opp_team","opp_runs","tor_runs","game_park_id","tor_atbats","tor_hits","tor_doubles","tor_triples","tor_homeruns","tor_rbi","tor_walks","opp_pitcher_start_id","opp_pitcher_start_name","opp_pitcher_whip","tor_batting_1_id","tor_batting_1_name","tor_batting_1_pos","tor_batting_2_id","tor_batting_2_name","tor_batting_2_pos","tor_batting_3_id","tor_batting_3_name","tor_batting_3_pos","tor_batting_4_id","tor_batting_4_name","tor_batting_4_pos","tor_batting_5_id","tor_batting_5_name","tor_batting_5_pos","tor_batting_6_id","tor_batting_6_name","tor_batting_6_pos","tor_batting_7_id","tor_batting_7_name","tor_batting_7_pos","tor_batting_8_id","tor_batting_8_name","tor_batting_8_pos","tor_batting_9_id","tor_batting_9_name","tor_batting_9_pos","galvf001","bichb001","gurrl001","fishd001","pillk001","hernt002","davij007","gricr001","mckib001","smoaj001","tellr001","sogae001","biggc002","guerv002","drurb001","jansd001","maill001","mcgur002","galvf001_ops_game","bichb001_ops_game","gurrl001_ops_game","fishd001_ops_game","pillk001_ops_game","hernt002_ops_game","davij007_ops_game","gricr001_ops_game","mckib001_ops_game","smoaj001_ops_game","tellr001_ops_game","sogae001_ops_game","biggc002_ops_game","guerv002_ops_game","drurb001_ops_game","jansd001_ops_game","maill001_ops_game","mcgur002_ops_game","galvf001_ops_todate","bichb001_ops_todate","gurrl001_ops_todate","fishd001_ops_todate","pillk001_ops_todate","hernt002_ops_todate","davij007_ops_todate","gricr001_ops_todate","mckib001_ops_todate","smoaj001_ops_todate","tellr001_ops_todate","sogae001_ops_todate","biggc002_ops_todate","guerv002_ops_todate","drurb001_ops_todate","jansd001_ops_todate","maill001_ops_todate","mcgur002_ops_todate","galvf001_ops_season","bichb001_ops_season","gurrl001_ops_season","fishd001_ops_season","pillk001_ops_season","hernt002_ops_season","davij007_ops_season","gricr001_ops_season","mckib001_ops_season","smoaj001_ops_season","tellr001_ops_season","sogae001_ops_season","biggc002_ops_season","guerv002_ops_season","drurb001_ops_season","jansd001_ops_season","maill001_ops_season","mcgur002_ops_season"
20190629,83,"KCA",5,7,"TOR02",29,6,0,0,3,7,7,"bailh001","Homer Bailey",1.318,"sogae001","Eric Sogard",4,"guerv002","Vladimir Guerrero",10,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",9,"smoaj001","Justin Smoak",3,"galvf001","Freddy Galvis",6,"gricr001","Randal Grichuk",8,"drurb001","Brandon Drury",5,"jansd001","Danny Jansen",2,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,0.0,0.833,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.417,1.833,1.833,0.333,1.25,0.0,0.0,0.727,0.0,1.0,0.0,0.0,0.0,0.0,0.706,0.0,0.775,0.0,0.89,0.842,0.739,0.604,0.559,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.0,0.0,0.737,0.0,0.748,0.0,0.81,0.793,0.772,0.642,0.639,0.0,0.0
20190630,84,"KCA",7,6,"TOR02",34,8,0,1,2,6,3,"kellb003","Brad Keller",1.357,"sogae001","Eric Sogard",5,"smoaj001","Justin Smoak",10,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"hernt002","Teoscar Hernandez",8,"tellr001","Rowdy Tellez",3,"galvf001","Freddy Galvis",6,"drurb001","Brandon Drury",9,"maill001","Luke Maile",2,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.5,0.8,0.0,0.0,0.333,0.0,1.333,0.0,0.723,0.0,0.989,0.0,0.0,0.617,0.0,0.0,0.0,0.801,0.729,0.889,0.811,0.0,0.602,0.0,0.484,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.0,0.0,0.748,0.742,0.81,0.793,0.0,0.642,0.0,0.44,0.0
20190701,85,"KCA",4,11,"TOR02",39,18,4,0,3,11,4,"sparg001","Glenn Sparkman",1.507,"sogae001","Eric Sogard",10,"guerv002","Vladimir Guerrero",5,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"tellr001","Rowdy Tellez",3,"hernt002","Teoscar Hernandez",8,"galvf001","Freddy Galvis",6,"jansd001","Danny Jansen",2,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,3.25,0.0,1.8,0.0,0.0,1.4,0.0,1.6,0.0,0.0,0.4,0.65,1.4,1.267,0.0,0.0,0.0,0.0,0.755,0.0,1.008,0.0,0.0,0.636,0.0,0.72,0.0,0.0,0.722,0.884,0.837,0.751,0.0,0.548,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.0,0.742,0.81,0.793,0.772,0.0,0.639,0.0,0.0
20190702,86,"BOS",10,6,"TOR02",33,8,3,0,1,6,6,"pricd001","David Price",1.317,"sogae001","Eric Sogard",10,"guerv002","Vladimir Guerrero",5,"gurrl001","Lourdes Gurriel",7,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",8,"biggc002","Cavan Biggio",4,"galvf001","Freddy Galvis",6,"drurb001","Brandon Drury",9,"jansd001","Danny Jansen",2,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,1.25,0.9,0.25,2.5,0.0,0.0,0.752,0.0,1.002,0.0,0.0,0.0,0.0,0.716,0.0,0.785,0.0,0.878,0.851,0.755,0.597,0.587,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.0,0.0,0.737,0.0,0.748,0.0,0.81,0.793,0.772,0.642,0.639,0.0,0.0
20190703,87,"BOS",3,6,"TOR02",32,11,3,0,3,6,5,"salec001","Chris Sale",1.088,"galvf001","Freddy Galvis",6,"guerv002","Vladimir Guerrero",5,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",8,"smoaj001","Justin Smoak",10,"jansd001","Danny Jansen",2,"tellr001","Rowdy Tellez",3,"drurb001","Brandon Drury",9,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,2.133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.75,0.0,0.25,0.2,2.5,1.25,0.0,0.0,0.768,0.0,1.002,0.0,0.0,0.0,0.0,0.708,0.0,0.791,0.735,0.0,0.834,0.744,0.63,0.601,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.0,0.0,0.737,0.0,0.748,0.742,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190704,88,"BOS",8,7,"TOR02",38,11,5,0,3,7,5,"velah001","Hector Velazquez",1.533,"sogae001","Eric Sogard",9,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"smoaj001","Justin Smoak",3,"tellr001","Rowdy Tellez",10,"hernt002","Teoscar Hernandez",8,"jansd001","Danny Jansen",2,"drurb001","Brandon Drury",5,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.267,0.4,0.6,0.6,0.0,1.25,3.25,0.0,0.0,0.781,0.0,0.976,0.0,0.0,0.634,0.0,0.0,0.0,0.799,0.729,0.871,0.835,0.0,0.64,0.652,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.0,0.0,0.748,0.742,0.81,0.793,0.0,0.642,0.639,0.0,0.0
20190705,89,"BAL",4,1,"TOR02",31,4,1,1,1,1,2,"bundd001","Dylan Bundy",1.359,"sogae001","Eric Sogard",9,"galvf001","Freddy Galvis",6,"guerv002","Vladimir Guerrero",5,"biggc002","Cavan Biggio",4,"jansd001","Danny Jansen",2,"smoaj001","Justin Smoak",3,"drurb001","Brandon Drury",7,"tellr001","Rowdy Tellez",10,"hernt002","Teoscar Hernandez",8,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.667,1.0,0.0,0.0,0.777,0.0,0.0,0.0,0.0,0.639,0.0,0.0,0.0,0.787,0.721,0.857,0.809,0.733,0.658,0.66,0.0,0.0,0.734,0.0,0.0,0.0,0.0,0.778,0.0,0.0,0.0,0.748,0.742,0.81,0.793,0.772,0.642,0.639,0.0,0.0
20190706,90,"BAL",8,1,"TOR02",30,3,0,0,0,1,1,"casha001","Andrew Cashner",1.347,"galvf001","Freddy Galvis",6,"guerv002","Vladimir Guerrero",5,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"jansd001","Danny Jansen",10,"smoaj001","Justin Smoak",3,"drurb001","Brandon Drury",9,"hernt002","Teoscar Hernandez",8,"maill001","Luke Maile",2,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.667,0.0,0.0,0.667,0.0,0.768,0.0,0.965,0.0,0.0,0.63,0.0,0.0,0.0,0.777,0.0,0.0,0.799,0.732,0.65,0.65,0.489,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.0,0.0,0.748,0.0,0.0,0.793,0.772,0.642,0.639,0.44,0.0
20190707,91,"BAL",1,6,"TOR02",32,9,3,1,1,6,4,"wojca001","Asher Wojciechowski",1.315,"sogae001","Eric Sogard",9,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",3,"jansd001","Danny Jansen",2,"tellr001","Rowdy Tellez",10,"hernt002","Teoscar Hernandez",8,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1.5,0.0,1.75,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.75,0.0,0.25,1.25,0.0,1.25,0.0,0.0,0.776,0.0,0.981,0.0,0.0,0.628,0.0,0.0,0.0,0.776,0.721,0.842,0.786,0.741,0.0,0.661,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.0,0.0,0.748,0.742,0.81,0.793,0.772,0.0,0.639,0.0,0.0
20190712,92,"NYA",4,0,"NYC21",32,6,0,0,0,0,0,"germd001","Domingo German",1.147,"sogae001","Eric Sogard",10,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",9,"jansd001","Danny Jansen",2,"hernt002","Teoscar Hernandez",8,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.667,0.0,0.0,0.772,0.0,0.962,0.0,0.0,0.62,0.0,0.702,0.0,0.767,0.0,0.844,0.778,0.737,0.0,0.662,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.81,0.793,0.772,0.0,0.639,0.0,0.0
20190713,93,"NYA",1,2,"NYC21",35,8,1,0,0,2,2,"happj001","J.A. Happ",1.297,"sogae001","Eric Sogard",9,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",10,"gricr001","Randal Grichuk",8,"tellr001","Rowdy Tellez",3,"drurb001","Brandon Drury",5,"maill001","Luke Maile",2,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6,0.833,0.5,0.5,0.0,0.0,0.0,0.767,0.0,0.953,0.0,0.0,0.0,0.0,0.705,0.0,0.0,0.718,0.84,0.78,0.734,0.648,0.0,0.471,0.0,0.734,0.0,0.868,0.0,0.0,0.0,0.0,0.737,0.0,0.0,0.742,0.81,0.793,0.772,0.642,0.0,0.44,0.0
20190714,94,"NYA",4,2,"NYC21",35,6,0,0,2,2,1,"tanam001","Masahiro Tanaka",1.242,"sogae001","Eric Sogard",4,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",10,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",9,"jansd001","Danny Jansen",2,"hernt002","Teoscar Hernandez",8,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.833,0.0,0.0,0.0,1.0,0.0,0.0,0.764,0.0,0.944,0.0,0.0,0.614,0.0,0.711,0.0,0.756,0.0,0.853,0.758,0.722,0.0,0.667,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.81,0.793,0.772,0.0,0.639,0.0,0.0
20190715,95,"BOS",10,8,"BOS07",40,13,3,0,1,8,0,"porcr001","Rick Porcello",1.396,"sogae001","Eric Sogard",10,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",8,"smoaj001","Justin Smoak",3,"jansd001","Danny Jansen",2,"mckib001","Billy McKinney",9,"drurb001","Brandon Drury",5,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.75,0.6,0.0,1.4,0.4,0.0,0.583,0.5,0.0,0.0,0.765,0.0,0.923,0.0,0.0,0.0,0.0,0.72,0.669,0.753,0.0,0.864,0.746,0.0,0.644,0.664,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.0,0.0,0.737,0.696,0.748,0.0,0.81,0.793,0.0,0.642,0.639,0.0,0.0
20190716,96,"BOS",4,10,"BOS07",38,14,3,2,2,9,3,"casha001","Andrew Cashner",1.347,"sogae001","Eric Sogard",4,"guerv002","Vladimir Guerrero",5,"gurrl001","Lourdes Gurriel",10,"gricr001","Randal Grichuk",9,"jansd001","Danny Jansen",2,"smoaj001","Justin Smoak",3,"galvf001","Freddy Galvis",6,"hernt002","Teoscar Hernandez",8,"mckib001","Billy McKinney",7,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1.0,0.0,1.8,0.0,0.0,1.25,0.0,0.6,1.0,2.467,0.0,1.0,0.0,0.65,0.0,0.65,0.0,0.0,0.767,0.0,0.942,0.0,0.0,0.625,0.0,0.718,0.677,0.775,0.0,0.866,0.0,0.72,0.0,0.664,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.696,0.748,0.0,0.81,0.0,0.772,0.0,0.639,0.0,0.0
20190717,97,"BOS",5,4,"BOS07",32,5,0,0,3,4,7,"rodre004","Eduardo Rodriguez",1.329,"sogae001","Eric Sogard",7,"guerv002","Vladimir Guerrero",5,"gurrl001","Lourdes Gurriel",10,"gricr001","Randal Grichuk",9,"biggc002","Cavan Biggio",4,"smoaj001","Justin Smoak",3,"galvf001","Freddy Galvis",6,"hernt002","Teoscar Hernandez",8,"maill001","Luke Maile",2,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0.0,0.0,1.4,0.0,0.0,5.0,0.0,0.4,0.0,0.5,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.759,0.0,0.952,0.0,0.0,0.669,0.0,0.716,0.0,0.771,0.0,0.855,0.745,0.706,0.0,0.0,0.463,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.81,0.793,0.772,0.0,0.0,0.44,0.0
20190718,98,"BOS",5,0,"BOS07",28,2,0,0,0,0,2,"salec001","Chris Sale",1.088,"galvf001","Freddy Galvis",6,"gricr001","Randal Grichuk",9,"gurrl001","Lourdes Gurriel",7,"smoaj001","Justin Smoak",3,"jansd001","Danny Jansen",2,"guerv002","Vladimir Guerrero",10,"hernt002","Teoscar Hernandez",8,"biggc002","Cavan Biggio",4,"drurb001","Brandon Drury",5,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.333,0.333,0.667,0.333,0.0,0.0,0.75,0.0,0.936,0.0,0.0,0.661,0.0,0.708,0.0,0.768,0.0,0.0,0.738,0.704,0.644,0.661,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190719,99,"DET",1,12,"DET05",42,15,2,0,1,11,5,"zimmj003","Jordan Zimmermann",1.518,"sogae001","Eric Sogard",4,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"smoaj001","Justin Smoak",3,"guerv002","Vladimir Guerrero",5,"biggc002","Cavan Biggio",10,"jansd001","Danny Jansen",2,"mckib001","Billy McKinney",9,"hernt002","Teoscar Hernandez",8,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1.4,0.0,0.4,0.0,0.0,1.85,0.0,0.0,0.65,0.4,0.0,1.167,0.65,1.2,0.0,0.4,0.0,0.0,0.759,0.0,0.925,0.0,0.0,0.682,0.0,0.0,0.678,0.764,0.0,0.862,0.737,0.713,0.0,0.656,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.0,0.696,0.748,0.0,0.81,0.793,0.772,0.0,0.639,0.0,0.0
20190720,100,"DET",5,7,"DET05",37,12,3,0,2,7,2,"norrd002","Daniel Norris",1.332,"sogae001","Eric Sogard",10,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"gricr001","Randal Grichuk",9,"guerv002","Vladimir Guerrero",5,"jansd001","Danny Jansen",2,"biggc002","Cavan Biggio",4,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",3,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1.4,0.0,0.6,0.0,0.0,1.0,0.0,0.833,0.0,0.0,0.0,1.0,0.25,1.75,1.25,0.0,0.0,0.0,0.768,0.0,0.918,0.0,0.0,0.688,0.0,0.71,0.0,0.0,0.0,0.864,0.726,0.729,0.651,0.646,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.0,0.0,0.81,0.793,0.772,0.642,0.639,0.0,0.0
20190721,101,"DET",4,3,"DET05",34,5,2,0,1,3,2,"alext001","Tyler Alexander",1.41,"sogae001","Eric Sogard",4,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"gricr001","Randal Grichuk",9,"guerv002","Vladimir Guerrero",10,"smoaj001","Justin Smoak",3,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",5,"maill001","Luke Maile",2,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0.5,0.0,2.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.764,0.0,0.936,0.0,0.0,0.688,0.0,0.702,0.0,0.758,0.0,0.86,0.0,0.723,0.641,0.0,0.455,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.81,0.0,0.772,0.642,0.0,0.44,0.0
20190722,102,"CLE",7,3,"TOR02",28,5,0,0,2,3,2,"clevm001","Mike Clevinger",1.056,"sogae001","Eric Sogard",10,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",8,"jansd001","Danny Jansen",2,"mckib001","Billy McKinney",9,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.667,2.667,0.0,0.5,0.0,1.333,0.0,0.333,0.0,0.0,0.756,0.0,0.928,0.0,0.0,0.0,0.0,0.697,0.691,0.772,0.0,0.854,0.709,0.73,0.0,0.641,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.0,0.0,0.737,0.696,0.748,0.0,0.81,0.793,0.772,0.0,0.639,0.0,0.0
20190723,103,"CLE",1,2,"TOR02",35,8,1,0,1,2,4,"bauet001","Trevor Bauer",1.249,"sogae001","Eric Sogard",10,"galvf001","Freddy Galvis",6,"smoaj001","Justin Smoak",3,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"mckib001","Billy McKinney",7,"maill001","Luke Maile",2,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0.4,0.0,0.0,0.0,0.0,0.833,0.0,0.5,0.0,1.4,0.0,0.2,0.25,1.75,0.0,0.0,0.0,0.0,0.752,0.0,0.0,0.0,0.0,0.691,0.0,0.694,0.68,0.784,0.0,0.845,0.7,0.742,0.0,0.0,0.446,0.0,0.734,0.0,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.748,0.0,0.81,0.793,0.772,0.0,0.0,0.44,0.0
20190724,104,"CLE",4,0,"TOR02",27,1,1,0,0,0,1,"biebs001","Shane Bieber",1.056,"sogae001","Eric Sogard",4,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"guerv002","Vladimir Guerrero",10,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",9,"jansd001","Danny Jansen",2,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",5,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.333,0.0,0.0,0.0,0.0,0.745,0.0,0.923,0.0,0.0,0.682,0.0,0.689,0.0,0.776,0.0,0.843,0.0,0.739,0.635,0.63,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.81,0.0,0.772,0.642,0.639,0.0,0.0
20190726,105,"TBA",3,1,"TOR02",30,4,2,0,0,1,3,"castd002","Diego Castillo",1.246,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"gurrl001","Lourdes Gurriel",7,"smoaj001","Justin Smoak",10,"gricr001","Randal Grichuk",9,"galvf001","Freddy Galvis",6,"jansd001","Danny Jansen",2,"drurb001","Brandon Drury",3,"hernt002","Teoscar Hernandez",8,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.833,0.0,0.0,0.0,0.25,1.0,0.333,0.0,0.0,0.744,0.0,0.909,0.0,0.0,0.674,0.0,0.687,0.0,0.776,0.0,0.0,0.685,0.733,0.639,0.628,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190727,106,"TBA",9,10,"TOR02",49,16,3,0,6,10,5,"kitta001","Andrew Kittredge",1.28,"sogae001","Eric Sogard",9,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"gricr001","Randal Grichuk",10,"guerv002","Vladimir Guerrero",5,"biggc002","Cavan Biggio",4,"jansd001","Danny Jansen",2,"drurb001","Brandon Drury",3,"hernt002","Teoscar Hernandez",8,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0.333,0.0,1.167,0.0,0.0,1.667,0.0,0.733,0.0,0.0,0.0,0.667,2.0,1.333,2.333,0.0,0.0,0.0,0.738,0.0,0.915,0.0,0.0,0.698,0.0,0.687,0.0,0.0,0.0,0.84,0.712,0.746,0.675,0.617,0.0,0.0,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.0,0.0,0.81,0.793,0.772,0.642,0.639,0.0,0.0
20190728,107,"TBA",10,9,"TOR02",39,12,2,0,2,8,6,"chiry001","Yonny Chirinos",1.052,"biggc002","Cavan Biggio",4,"galvf001","Freddy Galvis",6,"gurrl001","Lourdes Gurriel",7,"smoaj001","Justin Smoak",3,"guerv002","Vladimir Guerrero",10,"drurb001","Brandon Drury",5,"mckib001","Billy McKinney",9,"hernt002","Teoscar Hernandez",8,"mcgur002","Reese McGuire",2,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0.4,0.0,0.8,0.0,0.0,1.8,0.0,0.0,1.4,1.933,0.0,0.0,0.4,1.4,0.2,0.0,0.0,0.4,0.734,0.0,0.912,0.0,0.0,0.714,0.0,0.0,0.697,0.792,0.0,0.0,0.704,0.757,0.668,0.0,0.0,0.4,0.734,0.0,0.868,0.0,0.0,0.778,0.0,0.0,0.696,0.748,0.0,0.0,0.793,0.772,0.642,0.0,0.0,0.872
20190729,108,"KCA",3,7,"KAN06",38,11,0,1,3,7,3,"kellb003","Brad Keller",1.357,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",3,"drurb001","Brandon Drury",7,"bichb001","Bo Bichette",6,"mckib001","Billy McKinney",10,"hernt002","Teoscar Hernandez",8,"jansd001","Danny Jansen",2,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0.0,0.5,0.0,0.0,0.0,1.833,0.0,2.2,0.0,0.2,0.0,0.0,1.8,0.65,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.727,0.0,0.707,0.681,0.784,0.0,0.0,0.733,0.756,0.664,0.615,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.748,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190730,109,"KCA",2,9,"KAN06",38,10,1,0,1,8,5,"montm002","Mike Montgomery",1.615,"bichb001","Bo Bichette",6,"galvf001","Freddy Galvis",10,"gurrl001","Lourdes Gurriel",7,"gricr001","Randal Grichuk",9,"guerv002","Vladimir Guerrero",5,"biggc002","Cavan Biggio",4,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",3,"jansd001","Danny Jansen",2,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0.8,1.1,0.933,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.2,1.4,0.2,1.167,0.0,0.0,0.735,0.819,0.914,0.0,0.0,0.721,0.0,0.703,0.0,0.0,0.0,0.0,0.722,0.767,0.657,0.622,0.0,0.0,0.734,0.929,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.0,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190731,110,"KCA",1,4,"KAN06",35,9,3,0,2,4,4,"junij001","Jake Junis",1.428,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gurrl001","Lourdes Gurriel",7,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",8,"galvf001","Freddy Galvis",10,"mckib001","Billy McKinney",9,"drurb001","Brandon Drury",5,"mcgur002","Reese McGuire",2,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1.25,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.0,0.0,1.267,0.0,0.5,0.0,0.0,0.5,0.74,1.269,0.912,0.0,0.0,0.0,0.0,0.696,0.667,0.784,0.0,0.0,0.733,0.0,0.654,0.0,0.0,0.444,0.734,0.929,0.868,0.0,0.0,0.0,0.0,0.737,0.696,0.748,0.0,0.0,0.793,0.0,0.642,0.0,0.0,0.872
